Execution Date,User Story,Test Case ID,LOB,Execution Status,Defect ID,Defect Description,Defect Type,Defect Status,Severity,Priority
15/01/25,Global Nav,TC_097,E&I,Fail,D_1406,Code Issue detected in E&I module.,Manual,Deferred,,
16/01/25,Global Nav,TC_097,E&I,Fail,D_1950,Code Issue detected in E&I module.,Manual,Open,,
17/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
18/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
19/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
20/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
21/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
22/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
23/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
24/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
25/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
26/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
27/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
28/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
29/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
30/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
31/01/25,Global Nav,TC_097,E&I,Pass,,,,,,
01/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
02/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
03/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
04/02/25,Global Nav,TC_097,E&I,Fail,D_1621,Requirement Gap detected in E&I module.,Automation,In Progress,,
05/02/25,Global Nav,TC_097,E&I,Fail,D_1454,Test Data Issue detected in E&I module.,Automation,Closed,,
06/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
07/02/25,Global Nav,TC_097,E&I,Fail,D_1510,Code Issue detected in E&I module.,Automation,In Progress,,
08/02/25,Global Nav,TC_097,E&I,Fail,D_1391,Code Issue detected in E&I module.,Manual,In Progress,,
09/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
10/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
11/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
12/02/25,Global Nav,TC_097,E&I,Fail,D_1489,Environment Issue detected in E&I module.,Automation,Closed,,
13/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
14/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
15/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
16/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
17/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
18/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
19/02/25,Global Nav,TC_097,E&I,Fail,D_1205,Environment Issue detected in E&I module.,Automation,Closed,,
20/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
21/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
22/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
23/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
24/02/25,Global Nav,TC_097,E&I,Fail,D_1075,Environment Issue detected in E&I module.,Manual,Open,,
25/02/25,Global Nav,TC_097,E&I,Fail,D_1723,Requirement Gap detected in E&I module.,Manual,Closed,,
26/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
27/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
28/02/25,Global Nav,TC_097,E&I,Pass,,,,,,
01/03/25,Global Nav,TC_097,E&I,Pass,,,,,,
02/03/25,Global Nav,TC_097,E&I,Fail,D_1216,Code Issue detected in E&I module.,Automation,In Progress,,
03/03/25,Global Nav,TC_097,E&I,Pass,,,,,,
04/03/25,Global Nav,TC_097,E&I,Fail,D_1789,Automation Script Issue detected in E&I module.,Automation,Open,,
05/03/25,Global Nav,TC_097,E&I,Pass,,,,,,
15/12/24,Global Nav,TC_098,E&I,Pass,,,,,,
16/12/24,Global Nav,TC_098,E&I,Pass,,,,,,
17/12/24,Global Nav,TC_098,E&I,Fail,D_1765,Requirement Gap detected in E&I module.,Manual,Deferred,,
18/12/24,Global Nav,TC_098,E&I,Pass,,,,,,
19/12/24,Global Nav,TC_098,E&I,Pass,,,,,,
20/12/24,Global Nav,TC_098,E&I,Fail,D_1268,Automation Script Issue detected in E&I module.,Manual,Closed,,
21/12/24,Global Nav,TC_098,E&I,Pass,,,,,,
22/12/24,Global Nav,TC_098,E&I,Fail,D_1387,Environment Issue detected in E&I module.,Automation,Closed,,
23/12/24,Global Nav,TC_098,E&I,Pass,,,,,,
24/12/24,Global Nav,TC_098,E&I,Pass,,,,,,
25/12/24,Global Nav,TC_098,E&I,Fail,D_1735,Code Issue detected in E&I module.,Automation,Closed,,
26/12/24,Global Nav,TC_098,E&I,Pass,,,,,,
27/12/24,Global Nav,TC_098,E&I,Fail,D_1174,Automation Script Issue detected in E&I module.,Manual,Open,,
28/12/24,Global Nav,TC_098,E&I,Pass,,,,,,
29/12/24,Global Nav,TC_098,E&I,Fail,D_1241,Test Data Issue detected in E&I module.,Manual,Open,,
30/12/24,Global Nav,TC_098,E&I,Fail,D_1253,Test Data Issue detected in E&I module.,Automation,Closed,,
31/12/24,Global Nav,TC_098,E&I,Fail,D_1290,Test Data Issue detected in E&I module.,Automation,Closed,,
01/01/25,Global Nav,TC_098,E&I,Fail,D_1907,Code Issue detected in E&I module.,Manual,Closed,,
02/01/25,Global Nav,TC_098,E&I,Fail,D_1551,Automation Script Issue detected in E&I module.,Manual,Open,,
03/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
04/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
05/01/25,Global Nav,TC_098,E&I,Fail,D_1662,Code Issue detected in E&I module.,Manual,Closed,,
06/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
07/01/25,Global Nav,TC_098,E&I,Fail,D_1810,Test Data Issue detected in E&I module.,Automation,In Progress,,
08/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
09/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
10/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
11/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
12/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
13/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
14/01/25,Global Nav,TC_098,E&I,Fail,D_1145,Automation Script Issue detected in E&I module.,Automation,In Progress,,
15/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
16/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
17/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
18/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
19/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
20/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
21/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
22/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
23/01/25,Global Nav,TC_098,E&I,Fail,D_1265,Automation Script Issue detected in E&I module.,Automation,In Progress,,
24/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
25/01/25,Global Nav,TC_098,E&I,Fail,D_1272,Environment Issue detected in E&I module.,Automation,Closed,,
26/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
27/01/25,Global Nav,TC_098,E&I,Fail,D_1795,Code Issue detected in E&I module.,Manual,Open,,
28/01/25,Global Nav,TC_098,E&I,Fail,D_1257,Code Issue detected in E&I module.,Manual,Closed,,
29/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
30/01/25,Global Nav,TC_098,E&I,Fail,D_1366,Automation Script Issue detected in E&I module.,Manual,In Progress,,
31/01/25,Global Nav,TC_098,E&I,Pass,,,,,,
01/02/25,Global Nav,TC_098,E&I,Fail,D_1427,Automation Script Issue detected in E&I module.,Manual,Closed,,
02/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
03/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
04/02/25,Global Nav,TC_098,E&I,Fail,D_1630,Requirement Gap detected in E&I module.,Manual,Open,,
05/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
06/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
07/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
08/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
09/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
10/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
11/02/25,Global Nav,TC_098,E&I,Fail,D_1484,Code Issue detected in E&I module.,Manual,Deferred,,
12/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
13/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
14/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
15/02/25,Global Nav,TC_098,E&I,Fail,D_1384,Automation Script Issue detected in E&I module.,Automation,Open,,
16/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
17/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
18/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
19/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
20/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
21/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
22/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
23/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
24/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
25/02/25,Global Nav,TC_098,E&I,Fail,D_1237,Environment Issue detected in E&I module.,Automation,Closed,,
26/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
27/02/25,Global Nav,TC_098,E&I,Fail,D_1159,Test Data Issue detected in E&I module.,Manual,Deferred,,
28/02/25,Global Nav,TC_098,E&I,Pass,,,,,,
01/03/25,Global Nav,TC_098,E&I,Fail,D_1196,Test Data Issue detected in E&I module.,Automation,Closed,,
02/03/25,Global Nav,TC_098,E&I,Fail,D_1152,Test Data Issue detected in E&I module.,Manual,Open,,
03/03/25,Global Nav,TC_098,E&I,Fail,D_1034,Requirement Gap detected in E&I module.,Manual,Open,,
04/03/25,Global Nav,TC_098,E&I,Fail,D_1096,Test Data Issue detected in E&I module.,Automation,Open,,
05/03/25,Global Nav,TC_098,E&I,Pass,,,,,,
15/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
16/12/24,Global Nav,TC_099,C&I,Fail,D_1037,Automation Script Issue detected in C&I module.,Automation,Open,,
17/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
18/12/24,Global Nav,TC_099,C&I,Fail,D_1521,Test Data Issue detected in C&I module.,Automation,Closed,,
19/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
20/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
21/12/24,Global Nav,TC_099,C&I,Fail,D_1189,Environment Issue detected in C&I module.,Automation,Open,,
22/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
23/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
24/12/24,Global Nav,TC_099,C&I,Fail,D_1828,Code Issue detected in C&I module.,Automation,Open,,
25/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
26/12/24,Global Nav,TC_099,C&I,Fail,D_1962,Code Issue detected in C&I module.,Automation,Open,,
27/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
28/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
29/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
30/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
31/12/24,Global Nav,TC_099,C&I,Pass,,,,,,
01/01/25,Global Nav,TC_099,C&I,Fail,D_1794,Code Issue detected in C&I module.,Manual,In Progress,,
02/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
03/01/25,Global Nav,TC_099,C&I,Fail,D_1984,Code Issue detected in C&I module.,Manual,In Progress,,
04/01/25,Global Nav,TC_099,C&I,Fail,D_1910,Requirement Gap detected in C&I module.,Manual,Closed,,
05/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
06/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
07/01/25,Global Nav,TC_099,C&I,Fail,D_1915,Code Issue detected in C&I module.,Automation,Closed,,
08/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
09/01/25,Global Nav,TC_099,C&I,Fail,D_1595,Test Data Issue detected in C&I module.,Automation,Deferred,,
10/01/25,Global Nav,TC_099,C&I,Fail,D_1481,Automation Script Issue detected in C&I module.,Manual,Closed,,
11/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
12/01/25,Global Nav,TC_099,C&I,Fail,D_1619,Test Data Issue detected in C&I module.,Automation,Deferred,,
13/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
14/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
15/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
16/01/25,Global Nav,TC_099,C&I,Fail,D_1082,Requirement Gap detected in C&I module.,Manual,Open,,
17/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
18/01/25,Global Nav,TC_099,C&I,Fail,D_1891,Environment Issue detected in C&I module.,Automation,In Progress,,
19/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
20/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
21/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
22/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
23/01/25,Global Nav,TC_099,C&I,Fail,D_1800,Code Issue detected in C&I module.,Automation,In Progress,,
24/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
25/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
26/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
27/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
28/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
29/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
30/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
31/01/25,Global Nav,TC_099,C&I,Pass,,,,,,
01/02/25,Global Nav,TC_099,C&I,Fail,D_1326,Environment Issue detected in C&I module.,Automation,Closed,,
02/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
03/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
04/02/25,Global Nav,TC_099,C&I,Fail,D_1665,Code Issue detected in C&I module.,Automation,Open,,
05/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
06/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
07/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
08/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
09/02/25,Global Nav,TC_099,C&I,Fail,D_1322,Requirement Gap detected in C&I module.,Automation,Closed,,
10/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
11/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
12/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
13/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
14/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
15/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
16/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
17/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
18/02/25,Global Nav,TC_099,C&I,Fail,D_1760,Test Data Issue detected in C&I module.,Manual,Closed,,
19/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
20/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
21/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
22/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
23/02/25,Global Nav,TC_099,C&I,Fail,D_1177,Requirement Gap detected in C&I module.,Manual,Open,,
24/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
25/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
26/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
27/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
28/02/25,Global Nav,TC_099,C&I,Pass,,,,,,
01/03/25,Global Nav,TC_099,C&I,Pass,,,,,,
02/03/25,Global Nav,TC_099,C&I,Pass,,,,,,
03/03/25,Global Nav,TC_099,C&I,Fail,D_1827,Test Data Issue detected in C&I module.,Manual,Open,,
04/03/25,Global Nav,TC_099,C&I,Pass,,,,,,
05/03/25,Global Nav,TC_099,C&I,Pass,,,,,,
15/12/24,Global Nav,TC_100,C&I,Pass,,,,,,
16/12/24,Global Nav,TC_100,C&I,Fail,D_1559,Code Issue detected in C&I module.,Manual,Open,,
17/12/24,Global Nav,TC_100,C&I,Pass,,,,,,
18/12/24,Global Nav,TC_100,C&I,Fail,D_1310,Environment Issue detected in C&I module.,Manual,Deferred,,
19/12/24,Global Nav,TC_100,C&I,Fail,D_1477,Code Issue detected in C&I module.,Automation,Closed,,
20/12/24,Global Nav,TC_100,C&I,Pass,,,,,,
21/12/24,Global Nav,TC_100,C&I,Pass,,,,,,
22/12/24,Global Nav,TC_100,C&I,Fail,D_1902,Test Data Issue detected in C&I module.,Manual,Deferred,,
23/12/24,Global Nav,TC_100,C&I,Fail,D_1744,Test Data Issue detected in C&I module.,Manual,Closed,,
24/12/24,Global Nav,TC_100,C&I,Pass,,,,,,
25/12/24,Global Nav,TC_100,C&I,Pass,,,,,,
26/12/24,Global Nav,TC_100,C&I,Fail,D_1434,Test Data Issue detected in C&I module.,Manual,Open,,
27/12/24,Global Nav,TC_100,C&I,Pass,,,,,,
28/12/24,Global Nav,TC_100,C&I,Pass,,,,,,
29/12/24,Global Nav,TC_100,C&I,Pass,,,,,,
30/12/24,Global Nav,TC_100,C&I,Fail,D_1718,Code Issue detected in C&I module.,Manual,Closed,,
31/12/24,Global Nav,TC_100,C&I,Pass,,,,,,
01/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
02/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
03/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
04/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
05/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
06/01/25,Global Nav,TC_100,C&I,Fail,D_1380,Requirement Gap detected in C&I module.,Automation,In Progress,,
07/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
08/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
09/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
10/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
11/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
12/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
13/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
14/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
15/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
16/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
17/01/25,Global Nav,TC_100,C&I,Fail,D_1540,Environment Issue detected in C&I module.,Manual,Closed,,
18/01/25,Global Nav,TC_100,C&I,Fail,D_1489,Code Issue detected in C&I module.,Manual,Deferred,,
19/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
20/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
21/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
22/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
23/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
24/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
25/01/25,Global Nav,TC_100,C&I,Fail,D_1005,Code Issue detected in C&I module.,Manual,Deferred,,
26/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
27/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
28/01/25,Global Nav,TC_100,C&I,Pass,,,,,,
29/01/25,Global Nav,TC_100,C&I,Fail,D_1076,Code Issue detected in C&I module.,Manual,Deferred,,
30/01/25,Global Nav,TC_100,C&I,Fail,D_1946,Code Issue detected in C&I module.,Automation,Open,,
31/01/25,Global Nav,TC_100,C&I,Fail,D_1620,Test Data Issue detected in C&I module.,Manual,Closed,,
01/02/25,Global Nav,TC_100,C&I,Fail,D_1018,Requirement Gap detected in C&I module.,Manual,In Progress,,
02/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
03/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
04/02/25,Global Nav,TC_100,C&I,Fail,D_1017,Environment Issue detected in C&I module.,Automation,Open,,
05/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
06/02/25,Global Nav,TC_100,C&I,Fail,D_1753,Environment Issue detected in C&I module.,Automation,Open,,
07/02/25,Global Nav,TC_100,C&I,Fail,D_1312,Code Issue detected in C&I module.,Automation,Open,,
08/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
09/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
10/02/25,Global Nav,TC_100,C&I,Fail,D_1231,Code Issue detected in C&I module.,Manual,Open,,
11/02/25,Global Nav,TC_100,C&I,Fail,D_1981,Requirement Gap detected in C&I module.,Manual,In Progress,,
12/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
13/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
14/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
15/02/25,Global Nav,TC_100,C&I,Fail,D_1676,Requirement Gap detected in C&I module.,Manual,Closed,,
16/02/25,Global Nav,TC_100,C&I,Fail,D_1326,Environment Issue detected in C&I module.,Manual,Deferred,,
17/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
18/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
19/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
20/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
21/02/25,Global Nav,TC_100,C&I,Fail,D_1705,Code Issue detected in C&I module.,Automation,Closed,,
22/02/25,Global Nav,TC_100,C&I,Fail,D_1995,Test Data Issue detected in C&I module.,Automation,Open,,
23/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
24/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
25/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
26/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
27/02/25,Global Nav,TC_100,C&I,Pass,,,,,,
28/02/25,Global Nav,TC_100,C&I,Fail,D_1991,Automation Script Issue detected in C&I module.,Manual,Open,,
01/03/25,Global Nav,TC_100,C&I,Pass,,,,,,
02/03/25,Global Nav,TC_100,C&I,Pass,,,,,,
03/03/25,Global Nav,TC_100,C&I,Pass,,,,,,
04/03/25,Global Nav,TC_100,C&I,Pass,,,,,,
05/03/25,Global Nav,TC_100,C&I,Pass,,,,,,
15/12/24,Global Nav,TC_101,C&I,Fail,D_1521,Code Issue detected in C&I module.,Automation,In Progress,,
16/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
17/12/24,Global Nav,TC_101,C&I,Fail,D_1800,Automation Script Issue detected in C&I module.,Manual,Closed,,
18/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
19/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
20/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
21/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
22/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
23/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
24/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
25/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
26/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
27/12/24,Global Nav,TC_101,C&I,Fail,D_1685,Automation Script Issue detected in C&I module.,Automation,In Progress,,
28/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
29/12/24,Global Nav,TC_101,C&I,Pass,,,,,,
30/12/24,Global Nav,TC_101,C&I,Fail,D_1508,Environment Issue detected in C&I module.,Manual,Open,,
31/12/24,Global Nav,TC_101,C&I,Fail,D_1063,Test Data Issue detected in C&I module.,Manual,In Progress,,
01/01/25,Global Nav,TC_101,C&I,Fail,D_1499,Automation Script Issue detected in C&I module.,Automation,Closed,,
02/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
03/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
04/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
05/01/25,Global Nav,TC_101,C&I,Fail,D_1197,Requirement Gap detected in C&I module.,Automation,Open,,
06/01/25,Global Nav,TC_101,C&I,Fail,D_1083,Environment Issue detected in C&I module.,Automation,In Progress,,
07/01/25,Global Nav,TC_101,C&I,Fail,D_1641,Code Issue detected in C&I module.,Automation,In Progress,,
08/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
09/01/25,Global Nav,TC_101,C&I,Fail,D_1842,Automation Script Issue detected in C&I module.,Automation,Deferred,,
10/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
11/01/25,Global Nav,TC_101,C&I,Fail,D_1183,Environment Issue detected in C&I module.,Automation,In Progress,,
12/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
13/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
14/01/25,Global Nav,TC_101,C&I,Fail,D_1457,Code Issue detected in C&I module.,Manual,In Progress,,
15/01/25,Global Nav,TC_101,C&I,Fail,D_1425,Automation Script Issue detected in C&I module.,Automation,Open,,
16/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
17/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
18/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
19/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
20/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
21/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
22/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
23/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
24/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
25/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
26/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
27/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
28/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
29/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
30/01/25,Global Nav,TC_101,C&I,Pass,,,,,,
31/01/25,Global Nav,TC_101,C&I,Fail,D_1010,Code Issue detected in C&I module.,Automation,Open,,
01/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
02/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
03/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
04/02/25,Global Nav,TC_101,C&I,Fail,D_1855,Requirement Gap detected in C&I module.,Manual,In Progress,,
05/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
06/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
07/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
08/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
09/02/25,Global Nav,TC_101,C&I,Fail,D_1929,Code Issue detected in C&I module.,Manual,In Progress,,
10/02/25,Global Nav,TC_101,C&I,Fail,D_1926,Environment Issue detected in C&I module.,Manual,Open,,
11/02/25,Global Nav,TC_101,C&I,Fail,D_1242,Automation Script Issue detected in C&I module.,Manual,In Progress,,
12/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
13/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
14/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
15/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
16/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
17/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
18/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
19/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
20/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
21/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
22/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
23/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
24/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
25/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
26/02/25,Global Nav,TC_101,C&I,Pass,,,,,,
