Execution Date,User Story,Test Case ID,LOB,Execution Status,Defect ID,Defect Description,Defect Type,Defect Status,Test Case Name,Severity,Priority
2024-12-16,Global Nav,TC_124,C&I,Pass,D9376,Issue with ui element issue in M&R,Environment,In Progress,Test Case 100,Critical,P3
2024-12-17,Global Nav,TC_124,C&I,Pass,D3858,Issue with ui element issue in C&I,UI Element Issue,Open,Test Case 79,Medium,P2
2024-12-18,Global Nav,TC_124,C&I,Fail,D_1350,Test Data Issue detected in C&I module.,Automation,Open,Test Case 119,Critical,P2
2024-12-19,Global Nav,TC_124,C&I,Pass,D7689,Issue with data issue in E&I,UI Element Issue,In Progress,Test Case 98,Critical,P3
2024-12-20,Global Nav,TC_124,C&I,Pass,D3460,Issue with environment in C&I,UI Element Issue,Closed,Test Case 66,High,P2
2024-12-21,Global Nav,TC_124,C&I,Pass,D1621,Issue with ui element issue in C&I,Data Issue,Closed,Test Case 23,Critical,P4
2024-12-22,Global Nav,TC_124,C&I,Pass,D8789,Issue with data issue in M&R,Environment,Open,Test Case 34,Medium,P1
2024-12-23,Global Nav,TC_124,C&I,Pass,D9093,Issue with ui element issue in E&I,Environment,Closed,Test Case 88,Medium,P1
2024-12-24,Global Nav,TC_124,C&I,Fail,D_1613,Requirement Gap detected in C&I module.,Automation,Closed,Test Case 120,High,P3
2024-12-25,Global Nav,TC_124,C&I,Pass,D8893,Issue with data issue in M&R,Data Issue,In Progress,Test Case 93,High,P1
2024-12-26,Global Nav,TC_124,C&I,Pass,D8281,Issue with data issue in C&I,Data Issue,In Progress,Test Case 117,High,P4
2024-12-27,Global Nav,TC_124,C&I,Fail,D_1779,Test Data Issue detected in C&I module.,Automation,In Progress,Test Case 17,Medium,P1
2024-12-28,Global Nav,TC_124,C&I,Pass,D7689,Issue with ui element issue in C&I,Data Issue,Closed,Test Case 116,Critical,P3
2024-12-29,Global Nav,TC_124,C&I,Pass,D7669,Issue with ui element issue in C&I,UI Element Issue,Open,Test Case 15,High,P4
2024-12-30,Global Nav,TC_124,C&I,Pass,D6606,Issue with environment in C&I,Data Issue,Closed,Test Case 80,Medium,P3
2024-12-31,Global Nav,TC_124,C&I,Pass,D9758,Issue with environment in E&I,Data Issue,Closed,Test Case 8,Critical,P4
2025-01-01,Global Nav,TC_124,C&I,Pass,D9376,Issue with ui element issue in M&R,Environment,In Progress,Test Case 101,Medium,P1
2025-01-02,Global Nav,TC_124,C&I,Pass,D5537,Issue with data issue in E&I,Data Issue,In Progress,Test Case 31,High,P2
2025-01-03,Global Nav,TC_124,C&I,Pass,D3481,Issue with data issue in C&I,Environment,Closed,Test Case 78,Medium,P1
2025-01-04,Global Nav,TC_124,C&I,Pass,D8281,Issue with ui element issue in C&I,Data Issue,Closed,Test Case 11,High,P1
2025-01-05,Global Nav,TC_124,C&I,Fail,D_1860,Code Issue detected in C&I module.,Automation,Open,Test Case 69,Medium,P1
2025-01-06,Global Nav,TC_124,C&I,Fail,D_1629,Test Data Issue detected in C&I module.,Manual,Deferred,Test Case 7,High,P2
2025-01-07,Global Nav,TC_124,C&I,Fail,D_1608,Requirement Gap detected in C&I module.,Manual,Closed,Test Case 82,Medium,P2
2025-01-08,Global Nav,TC_124,C&I,Pass,D7669,Issue with environment in E&I,Data Issue,In Progress,Test Case 112,Critical,P4
2025-01-09,Global Nav,TC_124,C&I,Pass,D1972,Issue with data issue in E&I,Data Issue,Open,Test Case 33,Medium,P4
2025-01-10,Global Nav,TC_124,C&I,Fail,D_1496,Test Data Issue detected in C&I module.,Automation,Closed,Test Case 29,Medium,P1
2025-01-11,Global Nav,TC_124,C&I,Pass,D9422,Issue with environment in C&I,UI Element Issue,Closed,Test Case 36,Medium,P3
2025-01-12,Global Nav,TC_124,C&I,Pass,D8893,Issue with environment in E&I,Environment,In Progress,Test Case 23,Medium,P1
2025-01-13,Global Nav,TC_124,C&I,Pass,D1524,Issue with ui element issue in E&I,Environment,Closed,Test Case 47,High,P1
2025-01-14,Global Nav,TC_124,C&I,Pass,D3858,Issue with data issue in E&I,Environment,Closed,Test Case 110,High,P3
2025-01-15,Global Nav,TC_124,C&I,Pass,D3545,Issue with data issue in C&I,Environment,In Progress,Test Case 5,High,P1
2025-01-16,Global Nav,TC_124,C&I,Pass,D1373,Issue with environment in C&I,Data Issue,Closed,Test Case 65,Medium,P1
2025-01-17,Global Nav,TC_124,C&I,Pass,D4204,Issue with ui element issue in E&I,Data Issue,In Progress,Test Case 80,Medium,P4
2025-01-18,Global Nav,TC_124,C&I,Pass,D8789,Issue with ui element issue in E&I,Environment,In Progress,Test Case 36,Critical,P1
2025-01-19,Global Nav,TC_124,C&I,Pass,D3066,Issue with environment in E&I,UI Element Issue,Open,Test Case 88,High,P1
2025-01-20,Global Nav,TC_124,C&I,Fail,D_1120,Test Data Issue detected in C&I module.,Manual,In Progress,Test Case 100,Medium,P2
2025-01-21,Global Nav,TC_124,C&I,Fail,D_1114,Code Issue detected in C&I module.,Automation,Open,Test Case 37,Critical,P2
2025-01-22,Global Nav,TC_124,C&I,Pass,D1889,Issue with ui element issue in C&I,Data Issue,Open,Test Case 14,High,P2
2025-01-23,Global Nav,TC_124,C&I,Fail,D_1487,Test Data Issue detected in C&I module.,Automation,Open,Test Case 79,Medium,P4
2025-01-24,Global Nav,TC_124,C&I,Fail,D_1840,Automation Script Issue detected in C&I module.,Automation,Open,Test Case 118,Medium,P2
2025-01-25,Global Nav,TC_124,C&I,Fail,D_1377,Automation Script Issue detected in C&I module.,Manual,Open,Test Case 16,Critical,P4
2025-01-26,Global Nav,TC_124,C&I,Fail,D_1469,Test Data Issue detected in C&I module.,Manual,Open,Test Case 12,Critical,P4
2025-01-27,Global Nav,TC_124,C&I,Pass,D4204,Issue with data issue in M&R,Environment,Closed,Test Case 81,Critical,P4
2025-01-28,Global Nav,TC_124,C&I,Pass,D9715,Issue with data issue in M&R,Data Issue,Open,Test Case 44,Critical,P2
2025-01-29,Global Nav,TC_124,C&I,Pass,D6606,Issue with environment in M&R,UI Element Issue,Open,Test Case 91,Medium,P1
2025-01-30,Global Nav,TC_124,C&I,Fail,D_1962,Environment Issue detected in C&I module.,Manual,Open,Test Case 98,Critical,P3
2025-01-31,Global Nav,TC_124,C&I,Pass,D1373,Issue with environment in E&I,Data Issue,In Progress,Test Case 75,Medium,P3
2025-02-01,Global Nav,TC_124,C&I,Fail,D_1090,Environment Issue detected in C&I module.,Manual,Closed,Test Case 38,High,P2
2025-02-02,Global Nav,TC_124,C&I,Pass,D1373,Issue with ui element issue in C&I,UI Element Issue,In Progress,Test Case 113,Medium,P2
2025-02-03,Global Nav,TC_124,C&I,Pass,D9715,Issue with environment in C&I,UI Element Issue,Closed,Test Case 36,High,P3
2025-02-04,Global Nav,TC_124,C&I,Pass,D3066,Issue with ui element issue in E&I,Data Issue,In Progress,Test Case 87,Critical,P4
2025-02-05,Global Nav,TC_124,C&I,Pass,D7558,Issue with environment in M&R,UI Element Issue,In Progress,Test Case 58,Medium,P2
2025-02-06,Global Nav,TC_124,C&I,Fail,D_1397,Environment Issue detected in C&I module.,Automation,Open,Test Case 62,High,P2
2025-02-07,Global Nav,TC_124,C&I,Pass,D6606,Issue with environment in E&I,UI Element Issue,In Progress,Test Case 54,High,P1
2025-02-08,Global Nav,TC_124,C&I,Pass,D9185,Issue with ui element issue in E&I,Data Issue,In Progress,Test Case 47,High,P4
2025-02-09,Global Nav,TC_124,C&I,Pass,D3009,Issue with environment in C&I,Environment,Open,Test Case 13,Medium,P3
2025-02-10,Global Nav,TC_124,C&I,Pass,D8893,Issue with ui element issue in M&R,UI Element Issue,Closed,Test Case 80,Critical,P2
2025-02-11,Global Nav,TC_124,C&I,Pass,D1373,Issue with environment in C&I,Environment,Closed,Test Case 9,Critical,P1
2025-02-12,Global Nav,TC_124,C&I,Fail,D_1979,Test Data Issue detected in C&I module.,Automation,Closed,Test Case 6,Medium,P4
2025-02-13,Global Nav,TC_124,C&I,Pass,D9082,Issue with ui element issue in C&I,Data Issue,Open,Test Case 97,High,P1
2025-02-14,Global Nav,TC_124,C&I,Fail,D_1188,Test Data Issue detected in C&I module.,Manual,Closed,Test Case 70,High,P3
2025-02-15,Global Nav,TC_124,C&I,Fail,D_1754,Test Data Issue detected in C&I module.,Automation,Closed,Test Case 24,Critical,P2
2025-02-16,Global Nav,TC_124,C&I,Pass,D6606,Issue with data issue in M&R,UI Element Issue,In Progress,Test Case 103,Critical,P2
2025-02-17,Global Nav,TC_124,C&I,Pass,D6532,Issue with data issue in C&I,UI Element Issue,Open,Test Case 68,Medium,P1
2025-02-18,Global Nav,TC_124,C&I,Fail,D_1419,Test Data Issue detected in C&I module.,Manual,Deferred,Test Case 44,High,P3
2025-02-19,Global Nav,TC_124,C&I,Fail,D_1659,Requirement Gap detected in C&I module.,Manual,Open,Test Case 2,Critical,P3
2025-02-20,Global Nav,TC_124,C&I,Pass,D1621,Issue with ui element issue in C&I,Data Issue,Closed,Test Case 26,Critical,P2
2025-02-21,Global Nav,TC_124,C&I,Pass,D9082,Issue with ui element issue in M&R,UI Element Issue,In Progress,Test Case 69,High,P1
2025-02-22,Global Nav,TC_124,C&I,Pass,D3545,Issue with data issue in M&R,Data Issue,Closed,Test Case 80,Medium,P2
2025-02-23,Global Nav,TC_124,C&I,Pass,D8392,Issue with environment in M&R,UI Element Issue,In Progress,Test Case 24,High,P2
2025-02-24,Global Nav,TC_124,C&I,Pass,D6323,Issue with environment in M&R,Data Issue,Open,Test Case 15,Critical,P4
2025-02-25,Global Nav,TC_124,C&I,Pass,D8893,Issue with environment in C&I,UI Element Issue,Closed,Test Case 4,High,P2
2025-02-26,Global Nav,TC_124,C&I,Pass,D6606,Issue with ui element issue in C&I,UI Element Issue,In Progress,Test Case 58,Critical,P1
2025-02-27,Global Nav,TC_124,C&I,Pass,D3009,Issue with environment in E&I,Data Issue,In Progress,Test Case 95,High,P3
2025-02-28,Global Nav,TC_124,C&I,Fail,D_1630,Requirement Gap detected in C&I module.,Manual,Deferred,Test Case 47,Medium,P4
2025-03-01,Global Nav,TC_124,C&I,Pass,D1972,Issue with ui element issue in M&R,Environment,In Progress,Test Case 90,High,P2
2025-03-02,Global Nav,TC_124,C&I,Pass,D1621,Issue with environment in C&I,Environment,Open,Test Case 74,Medium,P4
2025-03-03,Global Nav,TC_124,C&I,Pass,D6532,Issue with environment in C&I,Data Issue,Closed,Test Case 6,Critical,P4
2025-03-04,Global Nav,TC_124,C&I,Fail,D_1727,Automation Script Issue detected in C&I module.,Automation,In Progress,Test Case 71,Medium,P3
2025-03-05,Global Nav,TC_124,C&I,Pass,D6619,Issue with data issue in C&I,Data Issue,Open,Test Case 109,Medium,P1
2024-12-15,Global Nav,TC_125,C&I,Pass,D7669,Issue with ui element issue in C&I,Environment,Open,Test Case 7,Critical,P2
2024-12-16,Global Nav,TC_125,C&I,Pass,D8415,Issue with ui element issue in M&R,UI Element Issue,In Progress,Test Case 64,Medium,P4
2024-12-17,Global Nav,TC_125,C&I,Fail,D_1571,Test Data Issue detected in C&I module.,Manual,Closed,Test Case 31,High,P1
2024-12-18,Global Nav,TC_125,C&I,Pass,D9376,Issue with ui element issue in E&I,UI Element Issue,Open,Test Case 83,Medium,P4
2024-12-19,Global Nav,TC_125,C&I,Pass,D8893,Issue with environment in M&R,Data Issue,Open,Test Case 63,High,P3
2024-12-20,Global Nav,TC_125,C&I,Pass,D9185,Issue with environment in E&I,UI Element Issue,Closed,Test Case 1,Critical,P3
2024-12-21,Global Nav,TC_125,C&I,Pass,D1889,Issue with ui element issue in E&I,Data Issue,Closed,Test Case 92,Medium,P4
2024-12-22,Global Nav,TC_125,C&I,Pass,D3066,Issue with environment in C&I,UI Element Issue,Open,Test Case 38,High,P2
2024-12-23,Global Nav,TC_125,C&I,Pass,D4727,Issue with environment in M&R,Environment,In Progress,Test Case 24,Critical,P3
2024-12-24,Global Nav,TC_125,C&I,Pass,D6606,Issue with data issue in E&I,UI Element Issue,Closed,Test Case 67,Critical,P4
2024-12-25,Global Nav,TC_125,C&I,Pass,D8415,Issue with environment in C&I,Data Issue,Open,Test Case 80,Critical,P2
2024-12-26,Global Nav,TC_125,C&I,Pass,D3460,Issue with environment in C&I,Data Issue,In Progress,Test Case 92,Critical,P4
2024-12-27,Global Nav,TC_125,C&I,Fail,D_1398,Environment Issue detected in C&I module.,Automation,Open,Test Case 45,Critical,P4
2024-12-28,Global Nav,TC_125,C&I,Pass,D3685,Issue with data issue in M&R,UI Element Issue,Closed,Test Case 6,High,P3
2024-12-29,Global Nav,TC_125,C&I,Pass,D1889,Issue with data issue in M&R,UI Element Issue,Closed,Test Case 23,Medium,P4
2024-12-30,Global Nav,TC_125,C&I,Pass,D1524,Issue with data issue in M&R,UI Element Issue,Closed,Test Case 50,Medium,P3
2024-12-31,Global Nav,TC_125,C&I,Pass,D7689,Issue with environment in E&I,UI Element Issue,Open,Test Case 117,Medium,P1
2025-01-01,Global Nav,TC_125,C&I,Pass,D9422,Issue with ui element issue in M&R,Environment,Closed,Test Case 9,High,P4
2025-01-02,Global Nav,TC_125,C&I,Pass,D9185,Issue with data issue in M&R,UI Element Issue,Open,Test Case 32,High,P2
2025-01-03,Global Nav,TC_125,C&I,Pass,D4279,Issue with ui element issue in M&R,Environment,In Progress,Test Case 103,Critical,P2
2025-01-04,Global Nav,TC_125,C&I,Pass,D8400,Issue with ui element issue in M&R,Environment,Closed,Test Case 67,High,P3
2025-01-05,Global Nav,TC_125,C&I,Fail,D_1953,Automation Script Issue detected in C&I module.,Manual,Deferred,Test Case 98,Critical,P3
2025-01-06,Global Nav,TC_125,C&I,Pass,D8893,Issue with data issue in M&R,Data Issue,In Progress,Test Case 2,High,P4
2025-01-07,Global Nav,TC_125,C&I,Fail,D_1488,Code Issue detected in C&I module.,Manual,Open,Test Case 114,High,P3
2025-01-08,Global Nav,TC_125,C&I,Pass,D1972,Issue with environment in E&I,Data Issue,Closed,Test Case 13,Critical,P3
2025-01-09,Global Nav,TC_125,C&I,Pass,D8278,Issue with ui element issue in M&R,Data Issue,Open,Test Case 99,Medium,P4
2025-01-10,Global Nav,TC_125,C&I,Pass,D3213,Issue with environment in C&I,UI Element Issue,Closed,Test Case 13,High,P3
2025-01-11,Global Nav,TC_125,C&I,Pass,D9185,Issue with environment in C&I,Environment,Closed,Test Case 31,High,P4
2025-01-12,Global Nav,TC_125,C&I,Pass,D8400,Issue with ui element issue in M&R,Environment,In Progress,Test Case 77,Critical,P3
2025-01-13,Global Nav,TC_125,C&I,Pass,D3460,Issue with data issue in E&I,UI Element Issue,Closed,Test Case 90,Medium,P1
2025-01-14,Global Nav,TC_125,C&I,Pass,D8278,Issue with environment in E&I,UI Element Issue,Closed,Test Case 62,High,P1
2025-01-15,Global Nav,TC_125,C&I,Fail,D_1772,Automation Script Issue detected in C&I module.,Automation,In Progress,Test Case 71,Critical,P2
2025-01-16,Global Nav,TC_125,C&I,Pass,D7669,Issue with ui element issue in C&I,Data Issue,Open,Test Case 24,Critical,P4
2025-01-17,Global Nav,TC_125,C&I,Pass,D6606,Issue with data issue in M&R,UI Element Issue,Closed,Test Case 53,High,P3
2025-01-18,Global Nav,TC_125,C&I,Fail,D_1399,Test Data Issue detected in C&I module.,Automation,Open,Test Case 16,High,P1
2025-01-19,Global Nav,TC_125,C&I,Pass,D6606,Issue with ui element issue in E&I,Data Issue,In Progress,Test Case 4,Medium,P4
2025-01-20,Global Nav,TC_125,C&I,Pass,D4727,Issue with environment in M&R,UI Element Issue,In Progress,Test Case 66,High,P1
2025-01-21,Global Nav,TC_125,C&I,Pass,D3066,Issue with environment in M&R,UI Element Issue,Closed,Test Case 92,Medium,P3
2025-01-22,Global Nav,TC_125,C&I,Fail,D_1143,Code Issue detected in C&I module.,Manual,In Progress,Test Case 58,Medium,P1
2025-01-23,Global Nav,TC_125,C&I,Fail,D_1928,Environment Issue detected in C&I module.,Manual,In Progress,Test Case 43,High,P1
2025-01-24,Global Nav,TC_125,C&I,Pass,D3460,Issue with data issue in C&I,Data Issue,In Progress,Test Case 87,High,P3
2025-01-25,Global Nav,TC_125,C&I,Pass,D8812,Issue with data issue in C&I,Environment,Closed,Test Case 31,Critical,P1
2025-01-26,Global Nav,TC_125,C&I,Fail,D_1905,Code Issue detected in C&I module.,Automation,In Progress,Test Case 79,High,P4
2025-01-27,Global Nav,TC_125,C&I,Pass,D9082,Issue with ui element issue in C&I,Environment,In Progress,Test Case 52,Medium,P1
2025-01-28,Global Nav,TC_125,C&I,Pass,D1621,Issue with data issue in E&I,UI Element Issue,In Progress,Test Case 1,Medium,P3
2025-01-29,Global Nav,TC_125,C&I,Pass,D1889,Issue with environment in E&I,Data Issue,In Progress,Test Case 116,Critical,P1
2025-01-30,Global Nav,TC_125,C&I,Pass,D8400,Issue with environment in M&R,UI Element Issue,In Progress,Test Case 35,Critical,P4
2025-01-31,Global Nav,TC_125,C&I,Fail,D_1059,Code Issue detected in C&I module.,Manual,Open,Test Case 92,High,P4
2025-02-01,Global Nav,TC_125,C&I,Fail,D_1784,Automation Script Issue detected in C&I module.,Automation,In Progress,Test Case 12,High,P4
2025-02-02,Global Nav,TC_125,C&I,Fail,D_1156,Requirement Gap detected in C&I module.,Manual,Deferred,Test Case 117,High,P2
2025-02-03,Global Nav,TC_125,C&I,Fail,D_1735,Test Data Issue detected in C&I module.,Automation,Open,Test Case 96,Critical,P3
2025-02-04,Global Nav,TC_125,C&I,Fail,D_1625,Test Data Issue detected in C&I module.,Manual,Open,Test Case 94,High,P1
2025-02-05,Global Nav,TC_125,C&I,Pass,D9093,Issue with data issue in C&I,UI Element Issue,Open,Test Case 51,Medium,P1
2025-02-06,Global Nav,TC_125,C&I,Pass,D3009,Issue with environment in M&R,UI Element Issue,In Progress,Test Case 95,High,P3
2025-02-07,Global Nav,TC_125,C&I,Pass,D8415,Issue with environment in E&I,Data Issue,Open,Test Case 60,Medium,P4
2025-02-08,Global Nav,TC_125,C&I,Pass,D6532,Issue with data issue in E&I,UI Element Issue,In Progress,Test Case 104,High,P3
2025-02-09,Global Nav,TC_125,C&I,Pass,D3481,Issue with environment in M&R,UI Element Issue,In Progress,Test Case 17,Medium,P1
2025-02-10,Global Nav,TC_125,C&I,Pass,D7558,Issue with ui element issue in C&I,Data Issue,Open,Test Case 72,High,P3
2025-02-11,Global Nav,TC_125,C&I,Pass,D8281,Issue with data issue in C&I,Environment,In Progress,Test Case 33,High,P3
2025-02-12,Global Nav,TC_125,C&I,Pass,D9715,Issue with environment in C&I,UI Element Issue,In Progress,Test Case 89,High,P3
2025-02-13,Global Nav,TC_125,C&I,Pass,D9715,Issue with data issue in E&I,Data Issue,Open,Test Case 59,Critical,P4
2025-02-14,Global Nav,TC_125,C&I,Pass,D8893,Issue with environment in M&R,Data Issue,In Progress,Test Case 75,Critical,P3
2025-02-15,Global Nav,TC_125,C&I,Pass,D3460,Issue with environment in E&I,Data Issue,Open,Test Case 41,Critical,P1
2025-02-16,Global Nav,TC_125,C&I,Pass,D8789,Issue with ui element issue in C&I,Environment,Closed,Test Case 8,Medium,P2
2025-02-17,Global Nav,TC_125,C&I,Pass,D9715,Issue with ui element issue in E&I,UI Element Issue,Open,Test Case 57,High,P1
2025-02-18,Global Nav,TC_125,C&I,Pass,D3009,Issue with ui element issue in C&I,Environment,Closed,Test Case 86,High,P4
2025-02-19,Global Nav,TC_125,C&I,Pass,D9376,Issue with ui element issue in E&I,UI Element Issue,Closed,Test Case 49,Critical,P2
2025-02-20,Global Nav,TC_125,C&I,Fail,D_1276,Automation Script Issue detected in C&I module.,Manual,Open,Test Case 119,Medium,P4
2025-02-21,Global Nav,TC_125,C&I,Pass,D1373,Issue with ui element issue in E&I,UI Element Issue,In Progress,Test Case 27,Medium,P1
2025-02-22,Global Nav,TC_125,C&I,Pass,D8278,Issue with environment in C&I,UI Element Issue,Open,Test Case 87,High,P2
2025-02-23,Global Nav,TC_125,C&I,Fail,D_1605,Automation Script Issue detected in C&I module.,Manual,Deferred,Test Case 118,Critical,P2
2025-02-24,Global Nav,TC_125,C&I,Fail,D_1684,Requirement Gap detected in C&I module.,Automation,Closed,Test Case 59,High,P3
2025-02-25,Global Nav,TC_125,C&I,Pass,D9422,Issue with data issue in E&I,Environment,Open,Test Case 112,High,P1
2025-02-26,Global Nav,TC_125,C&I,Fail,D_1666,Environment Issue detected in C&I module.,Automation,Open,Test Case 97,High,P2
2025-02-27,Global Nav,TC_125,C&I,Pass,D7558,Issue with data issue in E&I,Data Issue,In Progress,Test Case 39,Medium,P3
2025-02-28,Global Nav,TC_125,C&I,Pass,D7558,Issue with environment in M&R,Data Issue,Open,Test Case 120,Critical,P1
2025-03-01,Global Nav,TC_125,C&I,Pass,D9422,Issue with environment in C&I,UI Element Issue,Open,Test Case 117,Critical,P3
2025-03-02,Global Nav,TC_125,C&I,Pass,D6606,Issue with environment in E&I,Data Issue,In Progress,Test Case 29,High,P4
2025-03-03,Global Nav,TC_125,C&I,Pass,D9758,Issue with environment in E&I,Environment,Closed,Test Case 92,Critical,P1
2025-03-04,Global Nav,TC_125,C&I,Fail,D_1980,Environment Issue detected in C&I module.,Manual,In Progress,Test Case 22,Medium,P3
2025-03-05,Global Nav,TC_125,C&I,Pass,D7558,Issue with data issue in E&I,Data Issue,Closed,Test Case 49,Critical,P1
